"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2017","2,777.96","2,790.93","2,791.83","2,771.82","","-0.46%"
"03/04/2017","2,790.84","2,801.41","2,804.98","2,785.72","","-0.49%"
"31/03/2017","2,804.68","2,782.57","2,805.57","2,777.48","","0.77%"
"30/03/2017","2,783.30","2,778.35","2,796.00","2,770.86","","0.15%"
"29/03/2017","2,779.00","2,778.17","2,788.37","2,763.81","","0.01%"
"28/03/2017","2,778.84","2,803.93","2,814.02","2,776.39","","-0.91%"
"27/03/2017","2,804.43","2,787.94","2,818.16","2,785.71","","0.71%"
"24/03/2017","2,784.78","2,799.45","2,800.12","2,783.88","","-0.53%"
"23/03/2017","2,799.59","2,790.53","2,802.49","2,785.40","","0.34%"
"22/03/2017","2,790.18","2,789.06","2,795.30","2,776.57","","0.04%"
"21/03/2017","2,788.95","2,761.17","2,793.18","2,757.71","","1.02%"
"20/03/2017","2,760.78","2,768.90","2,779.63","2,755.65","","-0.25%"
"17/03/2017","2,767.58","2,761.02","2,771.62","2,753.44","","0.23%"
"16/03/2017","2,761.22","2,746.63","2,765.58","2,734.70","","0.51%"
"15/03/2017","2,747.26","2,716.27","2,751.05","2,713.14","","1.14%"
"14/03/2017","2,716.42","2,729.69","2,731.70","2,703.74","","-0.49%"
"13/03/2017","2,729.72","2,715.80","2,737.08","2,712.91","","0.43%"
"10/03/2017","2,717.90","2,719.66","2,722.78","2,711.66","","-0.05%"
"09/03/2017","2,719.21","2,718.99","2,725.68","2,712.08","","-0.03%"
"08/03/2017","2,720.00","2,726.46","2,730.25","2,712.09","","-0.25%"
"07/03/2017","2,726.70","2,734.51","2,738.52","2,719.56","","-0.30%"
"06/03/2017","2,734.86","2,747.79","2,749.13","2,731.74","","-0.48%"
"03/03/2017","2,747.93","2,742.36","2,749.94","2,729.77","","0.24%"
"02/03/2017","2,741.45","2,747.92","2,750.82","2,736.10","","-0.24%"
"01/03/2017","2,747.93","2,767.33","2,772.69","2,744.37","","-0.69%"
"28/02/2017","2,767.04","2,779.18","2,787.11","2,764.37","","-0.45%"
"27/02/2017","2,779.54","2,786.59","2,790.82","2,768.18","","-0.25%"
"24/02/2017","2,786.49","2,806.11","2,810.94","2,781.67","","-0.70%"
"23/02/2017","2,806.04","2,780.84","2,807.38","2,776.70","","0.84%"
"22/02/2017","2,782.80","2,787.93","2,795.51","2,775.54","","-0.17%"
"21/02/2017","2,787.49","2,783.12","2,789.05","2,770.87","","0.13%"
"20/02/2017","2,783.79","2,772.42","2,789.94","2,770.41","","0.37%"
"17/02/2017","2,773.40","2,791.37","2,796.63","2,769.86","","-0.63%"
"16/02/2017","2,791.07","2,782.11","2,799.10","2,781.22","","0.32%"
"15/02/2017","2,782.21","2,787.38","2,788.49","2,765.05","","-0.17%"
"14/02/2017","2,786.93","2,799.65","2,804.55","2,778.43","","-0.44%"
"13/02/2017","2,799.11","2,787.96","2,802.68","2,786.14","","0.26%"
"10/02/2017","2,791.85","2,788.41","2,798.54","2,780.03","","0.14%"
"09/02/2017","2,787.97","2,801.30","2,812.59","2,786.41","","-0.48%"
"08/02/2017","2,801.44","2,796.45","2,807.65","2,787.97","","0.20%"
"07/02/2017","2,795.87","2,785.84","2,804.12","2,759.30","","0.32%"
"06/02/2017","2,786.93","2,791.84","2,795.85","2,777.92","","-0.14%"
"03/02/2017","2,790.96","2,799.21","2,802.55","2,784.49","","-0.32%"
"02/02/2017","2,800.01","2,830.56","2,842.25","2,798.67","","-1.02%"
"01/02/2017","2,828.84","2,812.12","2,834.19","2,803.64","","0.62%"
"31/01/2017","2,811.41","2,790.45","2,815.64","2,774.17","","0.74%"
"30/01/2017","2,790.62","2,801.58","2,813.16","2,786.16","","-0.42%"
"27/01/2017","2,802.28","2,796.97","2,810.52","2,783.24","","0.23%"
"26/01/2017","2,795.76","2,830.99","2,837.70","2,788.67","","-1.21%"
"25/01/2017","2,830.13","2,811.81","2,831.92","2,804.64","","0.69%"
"24/01/2017","2,810.85","2,832.79","2,835.27","2,787.33","","-0.78%"
"23/01/2017","2,833.03","2,794.01","2,835.28","2,792.66","","1.30%"
"20/01/2017","2,796.75","2,758.46","2,798.10","2,754.67","","1.39%"
"19/01/2017","2,758.44","2,740.71","2,758.66","2,738.14","","0.63%"
"18/01/2017","2,741.11","2,773.21","2,773.88","2,739.55","","-1.16%"
"17/01/2017","2,773.18","2,684.24","2,773.62","2,678.23","","3.26%"
"16/01/2017","2,685.61","2,682.92","2,694.95","2,665.39","","-0.85%"
"13/01/2017","2,708.50","2,699.42","2,719.15","2,695.21","","0.33%"
"12/01/2017","2,699.52","2,709.93","2,734.30","2,697.08","","-0.43%"
"11/01/2017","2,711.07","2,685.05","2,723.91","2,672.30","","0.97%"
"10/01/2017","2,685.03","2,668.35","2,688.33","2,661.13","","0.62%"
"09/01/2017","2,668.45","2,685.30","2,686.40","2,659.92","","-0.79%"
"06/01/2017","2,689.63","2,715.91","2,721.14","2,684.61","","-1.02%"
"05/01/2017","2,717.28","2,692.62","2,720.33","2,682.60","","0.93%"
"04/01/2017","2,692.36","2,670.16","2,699.77","2,666.89","","0.82%"
"03/01/2017","2,670.55","2,676.94","2,686.65","2,662.06","","-0.25%"
"02/01/2017","2,677.29","2,692.30","2,696.01","2,675.55","","-0.51%"
"30/12/2016","2,691.03","2,670.81","2,702.13","2,666.90","","0.75%"
"29/12/2016","2,670.88","2,663.06","2,677.03","2,659.80","","0.31%"
"28/12/2016","2,662.71","2,672.06","2,680.82","2,656.85","","-0.37%"
"27/12/2016","2,672.62","2,675.01","2,677.04","2,665.24","","-0.14%"
"26/12/2016","2,676.44","2,672.09","2,681.87","2,671.01","","-0.03%"
"23/12/2016","2,677.31","2,674.92","2,680.85","2,663.40","","0.08%"
"22/12/2016","2,675.13","2,690.12","2,696.43","2,673.61","","-0.58%"
"21/12/2016","2,690.70","2,694.40","2,700.79","2,686.36","","-0.08%"
"20/12/2016","2,692.88","2,703.18","2,706.01","2,681.58","","-0.38%"
"19/12/2016","2,703.20","2,722.18","2,724.95","2,693.41","","-0.73%"
"16/12/2016","2,723.10","2,710.37","2,727.88","2,702.10","","0.54%"
"15/12/2016","2,708.59","2,736.37","2,740.62","2,699.23","","-1.02%"
"14/12/2016","2,736.55","2,759.94","2,770.88","2,728.94","","-0.83%"
"13/12/2016","2,759.45","2,763.80","2,774.89","2,757.13","","-0.14%"
"12/12/2016","2,763.37","2,740.53","2,768.59","2,736.40","","0.79%"
"09/12/2016","2,741.68","2,744.29","2,751.68","2,736.02","","-0.08%"
"08/12/2016","2,743.75","2,751.58","2,769.85","2,735.27","","-0.31%"
"07/12/2016","2,752.25","2,761.03","2,762.76","2,740.07","","-0.33%"
"06/12/2016","2,761.27","2,774.90","2,785.12","2,756.27","","-0.53%"
"05/12/2016","2,775.90","2,774.38","2,778.51","2,751.80","","0.04%"
"02/12/2016","2,774.82","2,745.89","2,778.73","2,741.32","","1.10%"
"01/12/2016","2,744.62","2,719.62","2,767.89","2,717.12","","0.67%"
"30/11/2016","2,726.31","2,716.57","2,730.44","2,700.48","","0.13%"
"29/11/2016","2,722.82","2,698.37","2,730.87","2,693.52","","0.65%"
"28/11/2016","2,705.34","2,710.54","2,730.99","2,691.85","","-0.49%"
"25/11/2016","2,718.63","2,707.44","2,721.89","2,698.59","","0.15%"
"24/11/2016","2,714.65","2,705.26","2,724.87","2,697.43","","0.11%"
"23/11/2016","2,711.59","2,701.57","2,718.34","2,687.65","","0.12%"
"22/11/2016","2,708.43","2,718.91","2,730.29","2,692.87","","-0.60%"
"21/11/2016","2,724.83","2,687.29","2,729.40","2,676.99","","1.15%"
"18/11/2016","2,693.79","2,700.48","2,714.04","2,677.06","","-0.48%"
"17/11/2016","2,706.80","2,707.97","2,726.37","2,698.09","","-0.30%"
"16/11/2016","2,714.95","2,708.74","2,726.93","2,698.74","","-0.02%"
"15/11/2016","2,715.52","2,716.74","2,734.34","2,692.22","","-0.33%"
"14/11/2016","2,724.40","2,741.06","2,752.42","2,706.73","","-0.92%"
"11/11/2016","2,749.65","2,730.06","2,764.49","2,723.32","","0.46%"
"10/11/2016","2,736.99","2,697.87","2,743.52","2,692.36","","1.20%"
"09/11/2016","2,704.51","2,694.47","2,735.61","2,686.99","","0.14%"
"08/11/2016","2,700.66","2,696.06","2,715.69","2,689.90","","-0.12%"
"07/11/2016","2,704.01","2,724.90","2,734.58","2,693.24","","-1.05%"
"04/11/2016","2,732.79","2,712.54","2,740.90","2,707.01","","0.51%"
"03/11/2016","2,718.99","2,678.94","2,726.61","2,677.41","","1.24%"
"02/11/2016","2,685.75","2,666.44","2,696.93","2,662.30","","0.44%"
"01/11/2016","2,673.87","2,667.23","2,679.91","2,659.25","","-0.05%"
"31/10/2016","2,675.31","2,653.37","2,676.84","2,645.40","","0.53%"
"28/10/2016","2,661.21","2,649.45","2,668.18","2,639.20","","0.19%"
"27/10/2016","2,656.29","2,667.18","2,679.39","2,646.83","","-0.64%"
"26/10/2016","2,673.30","2,656.77","2,674.39","2,645.80","","0.38%"
"25/10/2016","2,663.08","2,666.01","2,674.63","2,633.66","","-0.37%"
"24/10/2016","2,673.00","2,663.96","2,677.28","2,653.24","","-0.02%"
"21/10/2016","2,673.57","2,669.71","2,678.88","2,651.62","","-0.08%"
"20/10/2016","2,675.84","2,673.57","2,683.84","2,660.12","","-0.20%"
"19/10/2016","2,681.13","2,675.97","2,693.18","2,667.26","","-0.08%"
"18/10/2016","2,683.21","2,651.37","2,690.97","2,650.06","","0.93%"
"17/10/2016","2,658.44","2,652.89","2,663.14","2,641.57","","-0.03%"
"14/10/2016","2,659.20","2,670.80","2,677.55","2,648.54","","-0.65%"
"13/10/2016","2,676.49","2,659.25","2,680.85","2,640.92","","0.39%"
"12/10/2016","2,666.12","2,639.74","2,690.52","2,635.82","","0.75%"
"11/10/2016","2,646.34","2,692.23","2,702.54","2,632.33","","-1.95%"
"10/10/2016","2,698.85","2,708.50","2,719.69","2,688.09","","-0.62%"
"07/10/2016","2,715.59","2,746.07","2,754.90","2,573.00","","-1.34%"
"06/10/2016","2,752.38","2,776.92","2,785.19","2,742.80","","-1.15%"
"05/10/2016","2,784.27","2,769.39","2,789.28","2,761.09","","0.30%"
"04/10/2016","2,775.98","2,797.84","2,807.25","2,766.78","","-1.03%"
"03/10/2016","2,804.91","2,816.60","2,825.83","2,791.11","","-0.94%"
"30/09/2016","2,831.47","2,822.92","2,840.40","2,815.32","","0.05%"
"29/09/2016","2,829.95","2,833.15","2,849.76","2,819.01","","-0.38%"
"28/09/2016","2,840.75","2,838.58","2,846.18","2,823.59","","-0.05%"
"27/09/2016","2,842.05","2,824.22","2,843.14","2,814.44","","0.38%"
"26/09/2016","2,831.25","2,819.87","2,833.65","2,808.80","","0.02%"
"23/09/2016","2,830.82","2,844.68","2,856.07","2,809.65","","-0.75%"
"22/09/2016","2,852.31","2,836.85","2,861.89","2,835.11","","0.35%"
"21/09/2016","2,842.49","2,827.49","2,847.06","2,817.69","","0.30%"
"20/09/2016","2,834.09","2,835.54","2,849.55","2,817.92","","-0.31%"
"19/09/2016","2,843.04","2,825.98","2,855.44","2,825.32","","0.31%"
"16/09/2016","2,834.33","2,881.26","2,892.01","2,825.76","","-1.88%"
"15/09/2016","2,888.53","2,880.39","2,897.46","2,867.09","","0.02%"
"14/09/2016","2,887.88","2,873.88","2,893.18","2,859.71","","0.22%"
"13/09/2016","2,881.68","2,905.26","2,914.83","2,868.65","","-1.08%"
"12/09/2016","2,913.02","2,891.10","2,915.85","2,883.69","","0.53%"
"09/09/2016","2,897.52","2,895.89","2,914.97","2,884.34","","-0.23%"
"08/09/2016","2,904.07","2,906.79","2,920.44","2,893.71","","-0.33%"
"07/09/2016","2,913.68","2,927.92","2,935.68","2,901.56","","-0.73%"
"06/09/2016","2,935.19","2,898.29","2,937.84","2,897.66","","1.01%"
"05/09/2016","2,905.70","2,899.64","2,922.05","2,895.02","","-0.01%"
"02/09/2016","2,905.85","2,893.53","2,919.16","2,888.26","","0.19%"
"01/09/2016","2,900.39","2,865.40","2,911.29","2,861.47","","0.99%"
"31/08/2016","2,871.97","2,854.06","2,874.15","2,850.57","","0.38%"
"30/08/2016","2,861.03","2,857.54","2,869.33","2,846.86","","-0.07%"
"29/08/2016","2,863.01","2,864.09","2,873.70","2,846.21","","-0.30%"
"26/08/2016","2,871.53","2,874.97","2,902.94","2,861.04","","-0.36%"
"25/08/2016","2,881.93","2,887.00","2,900.73","2,871.07","","-0.36%"
"24/08/2016","2,892.40","2,879.59","2,901.35","2,871.29","","0.16%"
"23/08/2016","2,887.72","2,865.40","2,890.78","2,864.09","","0.49%"
"22/08/2016","2,873.50","2,847.95","2,877.65","2,842.28","","0.53%"
"19/08/2016","2,858.30","2,873.91","2,883.61","2,839.66","","-0.75%"
"18/08/2016","2,879.84","2,844.24","2,881.15","2,842.06","","1.01%"
"17/08/2016","2,851.09","2,846.20","2,861.13","2,830.07","","-0.07%"
"16/08/2016","2,853.16","2,809.53","2,854.69","2,808.44","","1.36%"
"15/08/2016","2,814.95","2,818.69","2,830.66","2,805.42","","-0.40%"
"12/08/2016","2,826.26","2,829.37","2,851.57","2,814.78","","-0.22%"
"11/08/2016","2,832.61","2,838.99","2,846.38","2,820.91","","-0.50%"
"10/08/2016","2,846.81","2,838.55","2,865.36","2,835.28","","0.07%"
"09/08/2016","2,844.95","2,846.20","2,855.86","2,827.86","","-0.28%"
"08/08/2016","2,853.04","2,849.91","2,865.70","2,843.36","","-0.25%"
"05/08/2016","2,860.27","2,860.39","2,883.63","2,842.05","","-0.27%"
"04/08/2016","2,867.92","2,908.63","2,920.10","2,859.51","","-1.65%"
"03/08/2016","2,916.17","2,914.06","2,925.99","2,898.59","","-0.18%"
"02/08/2016","2,921.29","2,879.61","2,923.25","2,874.79","","1.22%"
"01/08/2016","2,885.98","2,886.57","2,903.42","2,872.83","","-0.23%"
"29/07/2016","2,892.53","2,875.02","2,908.89","2,868.24","","0.37%"
"28/07/2016","2,881.82","2,885.49","2,898.84","2,864.32","","-0.38%"
"27/07/2016","2,892.76","2,865.18","2,895.81","2,853.18","","0.73%"
"26/07/2016","2,871.86","2,868.68","2,882.34","2,849.91","","-0.16%"
"25/07/2016","2,876.57","2,864.75","2,881.81","2,859.51","","0.19%"
"22/07/2016","2,871.20","2,890.97","2,907.87","2,856.45","","-0.93%"
"21/07/2016","2,898.14","2,884.19","2,906.00","2,874.59","","0.22%"
"20/07/2016","2,891.67","2,864.32","2,895.38","2,852.52","","0.71%"
"19/07/2016","2,871.31","2,896.00","2,907.36","2,856.01","","-1.10%"
"18/07/2016","2,903.17","2,875.67","2,915.41","2,874.58","","0.53%"
"15/07/2016","2,887.84","2,912.34","2,952.31","2,867.59","","-1.08%"
"14/07/2016","2,919.34","2,871.31","2,949.50","2,862.57","","1.39%"
"13/07/2016","2,879.19","2,895.58","2,922.26","2,868.91","","-0.77%"
"12/07/2016","2,901.54","2,839.39","2,913.13","2,834.80","","1.92%"
"11/07/2016","2,846.99","2,829.36","2,852.23","2,807.51","","0.34%"
"08/07/2016","2,837.36","2,821.47","2,850.91","2,814.69","","0.31%"
"07/07/2016","2,828.47","2,826.28","2,859.08","2,813.82","","-0.17%"
"06/07/2016","2,833.18","2,844.43","2,853.52","2,797.21","","-0.66%"
"05/07/2016","2,852.04","2,903.65","2,911.69","2,839.84","","-2.02%"
"04/07/2016","2,910.84","2,895.34","2,921.77","2,890.10","","0.22%"
"01/07/2016","2,904.38","2,908.02","2,924.94","2,893.60","","-0.37%"
"30/06/2016","2,915.11","2,934.02","2,956.92","2,884.64","","-0.86%"
"29/06/2016","2,940.30","2,914.79","2,964.11","2,903.21","","0.63%"
"28/06/2016","2,921.90","2,888.13","2,938.94","2,883.33","","0.87%"
"27/06/2016","2,896.82","2,964.87","2,972.03","2,866.28","","-3.35%"
"24/06/2016","2,997.29","3,253.56","3,293.22","2,893.41","","-8.14%"
"23/06/2016","3,262.97","3,217.45","3,277.84","3,216.14","","1.17%"
"22/06/2016","3,225.36","3,204.33","3,240.67","3,200.81","","0.41%"
"21/06/2016","3,212.31","3,215.92","3,241.63","3,197.11","","-0.35%"
"20/06/2016","3,223.49","3,139.00","3,228.53","3,139.00","","2.43%"
"17/06/2016","3,147.16","3,105.98","3,153.94","3,104.23","","1.09%"
"16/06/2016","3,113.19","3,109.04","3,124.34","3,063.99","","-0.11%"
"15/06/2016","3,116.69","3,087.71","3,120.19","3,082.67","","0.68%"
"14/06/2016","3,095.75","3,122.49","3,130.10","3,082.67","","-1.09%"
"13/06/2016","3,129.85","3,119.21","3,138.16","3,086.29","","0.10%"
"10/06/2016","3,126.78","3,163.19","3,174.04","3,101.93","","-1.39%"
"09/06/2016","3,170.97","3,170.93","3,184.39","3,158.11","","-0.25%"
"08/06/2016","3,178.84","3,179.90","3,200.27","3,169.48","","-0.29%"
"07/06/2016","3,188.05","3,156.80","3,208.67","3,155.05","","0.76%"
"06/06/2016","3,164.03","3,173.99","3,183.84","3,137.57","","-0.54%"
"03/06/2016","3,181.33","3,152.43","3,194.89","3,147.18","","0.67%"
"02/06/2016","3,160.08","3,150.90","3,171.45","3,148.28","","0.05%"
"01/06/2016","3,158.55","3,163.22","3,178.14","3,144.34","","-0.38%"
"31/05/2016","3,170.68","3,199.87","3,225.91","3,159.73","","-1.15%"
"30/05/2016","3,207.41","3,189.51","3,207.84","3,188.28","","0.19%"
"27/05/2016","3,201.41","3,207.89","3,219.20","3,188.64","","-0.45%"
"26/05/2016","3,215.88","3,212.11","3,229.50","3,201.33","","-0.12%"
"25/05/2016","3,219.89","3,197.53","3,227.33","3,190.32","","0.46%"
"24/05/2016","3,205.29","3,165.76","3,207.47","3,162.57","","1.00%"
"23/05/2016","3,173.55","3,168.91","3,189.44","3,155.14","","-0.07%"
"20/05/2016","3,175.72","3,192.28","3,202.02","3,164.10","","-0.76%"
"19/05/2016","3,200.03","3,190.90","3,213.30","3,182.02","","0.04%"
"18/05/2016","3,198.64","3,159.07","3,207.17","3,144.96","","0.98%"
"17/05/2016","3,167.51","3,145.53","3,181.41","3,144.65","","0.43%"
"16/05/2016","3,153.82","3,134.82","3,158.19","3,131.11","","0.27%"
"13/05/2016","3,145.28","3,157.11","3,166.26","3,132.85","","-0.61%"
"12/05/2016","3,164.55","3,156.45","3,182.91","3,144.39","","0.01%"
"11/05/2016","3,164.11","3,153.70","3,173.51","3,144.65","","0.07%"
"10/05/2016","3,161.79","3,147.71","3,169.44","3,143.34","","0.21%"
"09/05/2016","3,155.13","3,152.52","3,172.31","3,139.37","","-0.16%"
"06/05/2016","3,160.28","3,164.10","3,183.52","3,148.80","","-0.38%"
"05/05/2016","3,172.33","3,167.73","3,184.27","3,155.36","","-0.12%"
"04/05/2016","3,176.18","3,172.99","3,193.02","3,159.29","","-0.12%"
"03/05/2016","3,180.04","3,205.61","3,235.99","3,171.24","","-1.03%"
"02/05/2016","3,213.17","3,193.53","3,219.88","3,186.31","","0.35%"
"29/04/2016","3,201.82","3,197.47","3,216.05","3,184.27","","0.07%"
"28/04/2016","3,199.59","3,189.86","3,209.09","3,180.55","","0.05%"
"27/04/2016","3,198.01","3,201.77","3,222.57","3,174.94","","-0.36%"
"26/04/2016","3,209.50","3,182.92","3,222.24","3,181.39","","0.60%"
"25/04/2016","3,190.39","3,166.32","3,198.96","3,163.68","","0.60%"
"22/04/2016","3,171.43","3,136.30","3,182.20","3,133.89","","0.88%"
"21/04/2016","3,143.90","3,137.06","3,169.74","3,134.11","","-0.03%"
"20/04/2016","3,144.77","3,144.43","3,162.19","3,134.82","","-0.24%"
"19/04/2016","3,152.18","3,119.31","3,157.86","3,117.12","","0.84%"
"18/04/2016","3,126.01","3,107.07","3,129.50","3,087.19","","0.56%"
"15/04/2016","3,108.71","3,092.65","3,118.76","3,087.41","","0.29%"
"14/04/2016","3,099.73","3,101.72","3,110.98","3,077.91","","-0.30%"
"13/04/2016","3,109.04","3,114.37","3,123.00","3,099.10","","-0.41%"
"12/04/2016","3,121.94","3,108.16","3,136.66","3,097.13","","0.19%"
"11/04/2016","3,115.93","3,081.42","3,124.33","3,077.06","","0.86%"
"08/04/2016","3,089.47","3,066.80","3,098.18","3,061.69","","0.50%"
"07/04/2016","3,074.16","3,080.33","3,096.41","3,064.40","","-0.46%"
"06/04/2016","3,088.26","3,089.49","3,102.44","3,055.67","","-0.28%"
"05/04/2016","3,097.01","3,111.75","3,123.20","3,080.98","","-0.72%"
"04/04/2016","3,119.32","3,102.37","3,132.19","3,095.82","","0.26%"
"01/04/2016","3,111.34","3,133.13","3,145.29","3,091.68","","-0.92%"
"31/03/2016","3,140.14","3,136.84","3,154.76","3,125.37","","-0.15%"
"30/03/2016","3,144.91","3,138.72","3,162.36","3,132.92","","-0.08%"
"29/03/2016","3,147.44","3,109.79","3,152.68","3,097.35","","0.97%"
"28/03/2016","3,117.35","3,082.51","3,123.46","3,080.11","","0.78%"
"25/03/2016","3,093.07","3,087.97","3,096.57","3,078.15","","-0.07%"
"24/03/2016","3,095.37","3,079.46","3,102.14","3,066.80","","0.26%"
"23/03/2016","3,087.39","3,099.53","3,111.61","3,070.85","","-0.64%"
"22/03/2016","3,107.29","3,131.79","3,150.19","3,095.82","","-1.02%"
"21/03/2016","3,139.30","3,159.32","3,166.83","3,131.35","","-0.87%"
"18/03/2016","3,166.89","3,159.32","3,174.74","3,142.39","","0.01%"
"17/03/2016","3,166.56","3,108.03","3,171.79","3,102.58","","1.63%"
"16/03/2016","3,115.70","3,085.46","3,118.97","3,063.12","","0.71%"
"15/03/2016","3,093.85","3,117.40","3,126.44","3,083.28","","-0.99%"
"14/03/2016","3,124.66","3,138.15","3,147.16","3,115.00","","-0.60%"
"11/03/2016","3,143.38","3,114.80","3,157.78","3,108.90","","0.67%"
"10/03/2016","3,122.49","3,103.57","3,131.65","3,080.11","","0.35%"
"09/03/2016","3,111.56","3,101.61","3,116.36","3,091.57","","0.07%"
"08/03/2016","3,109.37","3,113.83","3,123.56","3,093.53","","-0.38%"
"07/03/2016","3,121.29","3,106.63","3,125.44","3,086.32","","0.27%"
"04/03/2016","3,112.98","3,096.26","3,117.78","3,079.12","","0.31%"
"03/03/2016","3,103.35","3,074.20","3,108.15","3,062.75","","0.70%"
"02/03/2016","3,081.68","3,044.41","3,085.17","3,036.99","","0.97%"
"01/03/2016","3,051.93","3,039.25","3,068.62","3,034.81","","0.19%"
"29/02/2016","3,046.21","3,027.38","3,052.98","3,020.84","","0.37%"
"26/02/2016","3,034.87","3,047.47","3,074.47","3,022.51","","-0.66%"
"25/02/2016","3,055.11","3,039.39","3,062.53","3,033.72","","0.26%"
"24/02/2016","3,047.23","3,062.19","3,070.90","3,029.13","","-0.73%"
"23/02/2016","3,069.53","3,089.92","3,098.57","3,058.47","","-0.90%"
"22/02/2016","3,097.44","3,144.39","3,151.91","3,069.83","","-1.74%"
"19/02/2016","3,152.14","3,128.24","3,153.02","3,109.68","","0.49%"
"18/02/2016","3,136.83","3,120.38","3,150.36","3,113.07","","0.28%"
"17/02/2016","3,128.08","3,121.91","3,137.90","3,107.06","","-0.06%"
"16/02/2016","3,130.04","3,151.16","3,176.32","3,116.45","","-0.90%"
"15/02/2016","3,158.38","3,162.23","3,179.77","3,145.92","","-0.41%"
"12/02/2016","3,171.34","3,155.77","3,185.30","3,151.03","","0.26%"
"11/02/2016","3,163.23","3,165.36","3,182.41","3,135.28","","-0.31%"
"10/02/2016","3,173.06","3,154.24","3,185.48","3,149.23","","0.35%"
"09/02/2016","3,162.13","3,145.30","3,171.94","3,133.97","","0.28%"
"08/02/2016","3,153.39","3,159.55","3,178.46","3,128.52","","-0.44%"
"05/02/2016","3,167.35","3,180.18","3,188.85","3,148.66","","-0.64%"
"04/02/2016","3,187.70","3,182.80","3,205.36","3,166.89","","-0.10%"
"03/02/2016","3,190.98","3,138.28","3,201.66","3,133.92","","1.44%"
"02/02/2016","3,145.81","3,146.18","3,154.80","3,122.63","","-0.25%"
"01/02/2016","3,153.61","3,106.95","3,156.88","3,103.68","","1.21%"
"29/01/2016","3,115.93","3,134.79","3,154.29","3,086.88","","-0.84%"
"28/01/2016","3,142.41","3,106.41","3,153.32","3,106.19","","0.90%"
"27/01/2016","3,114.29","3,135.04","3,144.35","3,105.54","","-0.92%"
"26/01/2016","3,143.09","3,112.97","3,146.59","3,096.36","","0.72%"
"25/01/2016","3,120.53","3,117.56","3,134.75","3,105.87","","-0.12%"
"22/01/2016","3,124.15","3,106.63","3,145.56","3,099.09","","0.32%"
"21/01/2016","3,114.29","3,096.26","3,120.63","3,076.26","","0.35%"
"20/01/2016","3,103.57","3,085.79","3,107.06","3,078.81","","0.35%"
"19/01/2016","3,092.65","3,097.42","3,130.11","3,079.69","","-0.40%"
"18/01/2016","3,104.98","3,095.63","3,121.51","3,092.90","","0.08%"
"15/01/2016","3,102.54","3,127.40","3,138.66","3,093.02","","-1.04%"
"14/01/2016","3,135.05","3,125.45","3,141.99","3,114.25","","0.05%"
"13/01/2016","3,133.52","3,134.13","3,149.14","3,120.03","","-0.28%"
"12/01/2016","3,142.33","3,154.75","3,167.29","3,113.95","","-0.65%"
"11/01/2016","3,162.89","3,172.62","3,193.22","3,151.49","","-0.53%"
"08/01/2016","3,179.77","3,193.16","3,207.52","3,169.12","","-0.67%"
"07/01/2016","3,201.23","3,188.90","3,202.98","3,179.61","","0.16%"
"06/01/2016","3,196.00","3,190.94","3,204.50","3,179.20","","-0.10%"
"05/01/2016","3,199.15","3,177.58","3,204.59","3,175.63","","0.40%"
"04/01/2016","3,186.34","3,177.76","3,206.03","3,166.13","","0.02%"
"01/01/2016","3,185.57","3,175.18","3,195.05","3,175.18","","0.06%"
"31/12/2015","3,183.62","3,187.54","3,206.47","3,172.59","","-0.38%"
"30/12/2015","3,195.92","3,184.36","3,208.74","3,182.81","","0.12%"
"29/12/2015","3,191.99","3,183.46","3,212.75","3,178.34","","0.03%"
"28/12/2015","3,191.12","3,183.07","3,210.14","3,167.31","","-0.14%"
"25/12/2015","3,195.66","3,184.35","3,198.44","3,176.45","","0.12%"
"24/12/2015","3,191.81","3,174.53","3,198.43","3,172.82","","0.29%"
"23/12/2015","3,182.61","3,147.77","3,189.86","3,145.22","","0.88%"
"22/12/2015","3,154.76","3,161.57","3,173.66","3,142.47","","-0.50%"
"21/12/2015","3,170.61","3,172.85","3,188.71","3,160.94","","-0.29%"
"18/12/2015","3,179.98","3,203.50","3,225.85","3,170.08","","-0.97%"
"17/12/2015","3,211.06","3,232.28","3,240.70","3,195.33","","-0.92%"
"16/12/2015","3,240.76","3,236.82","3,261.88","3,224.31","","-0.14%"
"15/12/2015","3,245.42","3,262.89","3,280.97","3,234.88","","-0.77%"
"14/12/2015","3,270.67","3,278.83","3,290.07","3,254.04","","-0.50%"
"11/12/2015","3,286.98","3,266.76","3,291.94","3,258.14","","0.39%"
"10/12/2015","3,274.34","3,273.03","3,287.11","3,253.18","","-0.24%"
"09/12/2015","3,282.13","3,235.51","3,284.29","3,234.22","","1.20%"
"08/12/2015","3,243.23","3,248.65","3,260.03","3,224.08","","-0.39%"
"07/12/2015","3,255.96","3,257.93","3,271.72","3,245.63","","-0.39%"
"04/12/2015","3,268.84","3,267.86","3,281.58","3,254.05","","-0.21%"
"03/12/2015","3,275.65","3,221.51","3,278.88","3,214.84","","1.43%"
"02/12/2015","3,229.53","3,254.05","3,265.08","3,209.44","","-1.00%"
"01/12/2015","3,262.02","3,251.66","3,269.79","3,247.36","","0.07%"
"30/11/2015","3,259.73","3,253.79","3,263.16","3,235.06","","-0.06%"
"27/11/2015","3,261.64","3,264.19","3,274.83","3,234.02","","-0.34%"
