"Fiscal_Year","Country","HE.Provider","Level.Of.Study","Mode.Of..Study","Academic.Year","Visa.Code","Visa.Fee....","Visa.NHS.Charge....","Visa.After.Graduation","Visa.Work.Requirements.After.Graduation","Salary.Requirements","Dependents.Allowed","Visa.Fee..Dependents","Visa.NHS.Charge.Depen","HE.Provider.Term.1","HE.Provider.Term.2","Enrollment","FX_Rate"
"2016","Oman","Royal Conservatoire of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,0.52
"2016","Oman","SRUC","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,0.52
"2016","Oman","The University of Aberdeen","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",70,0.52
"2016","Oman","The University of Dundee","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",35,0.52
"2016","Oman","The University of Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",70,0.52
"2016","Oman","The University of Glasgow","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",140,0.52
"2016","Oman","The University of St. Andrews","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",35,0.52
"2016","Oman","The University of Stirling","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",70,0.52
"2016","Oman","The University of Strathclyde","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",105,0.52
"2016","Oman","The University of the West of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,0.52
"2016","Oman","University of the Highlands and Islands","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,0.52
"2016","Pakistan","Abertay University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",60,90.37
"2016","Pakistan","Edinburgh Napier University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",120,90.37
"2016","Pakistan","Glasgow Caledonian University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",420,90.37
"2016","Pakistan","Glasgow School of Art","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,90.37
"2016","Pakistan","Heriot-Watt University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",240,90.37
"2016","Pakistan","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",60,90.37
"2016","Pakistan","Robert Gordon University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",120,90.37
"2016","Pakistan","Royal Conservatoire of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,90.37
"2016","Pakistan","SRUC","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,90.37
"2016","Pakistan","The University of Aberdeen","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",180,90.37
"2016","Pakistan","The University of Dundee","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",300,90.37
"2016","Pakistan","The University of Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",300,90.37
"2016","Pakistan","The University of Glasgow","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",420,90.37
"2016","Pakistan","The University of St. Andrews","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",120,90.37
"2016","Pakistan","The University of Stirling","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",60,90.37
"2016","Pakistan","The University of Strathclyde","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",300,90.37
"2016","Pakistan","The University of the West of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",1080,90.37
"2016","Pakistan","University of the Highlands and Islands","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,90.37
"2016","Tanzania","Abertay University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Edinburgh Napier University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Glasgow Caledonian University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Glasgow School of Art","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Heriot-Watt University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Robert Gordon University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","Royal Conservatoire of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","SRUC","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of Aberdeen","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of Dundee","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of Glasgow","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of St. Andrews","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of Stirling","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of Strathclyde","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","The University of the West of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Tanzania","University of the Highlands and Islands","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,2932.81
"2016","Thailand","Abertay University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,47.36
"2016","Thailand","Edinburgh Napier University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,47.36
"2016","Thailand","Glasgow Caledonian University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",120,47.36
"2016","Thailand","Glasgow School of Art","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",60,47.36
"2016","Thailand","Heriot-Watt University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",420,47.36
"2016","Thailand","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,47.36
"2016","Thailand","Robert Gordon University","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",60,47.36
"2016","Thailand","Royal Conservatoire of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,47.36
"2016","Thailand","SRUC","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",0,47.36
"2016","Thailand","The University of Aberdeen","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",660,47.36
"2016","Thailand","The University of Dundee","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",240,47.36
"2016","Thailand","The University of Edinburgh","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",840,47.36
"2016","Thailand","The University of Glasgow","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",720,47.36
"2016","Thailand","The University of St. Andrews","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",180,47.36
"2016","Thailand","The University of Stirling","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",420,47.36
"2016","Thailand","The University of Strathclyde","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",1500,47.36
"2016","Thailand","The University of the West of Scotland","All postgraduate","Full-time","2016/2017","Tier 4 Pilot","328","150","Tier 2 Only","Companny Dependent","20800","Yes","328","150","September","January",120,47.36
